date,open,high,low,close,volume,maket cap
2015-8-7,279.72463136,281.26514924,277.29928852,280.3298596,69920.15482372,19600707.18476358
2015-8-8,280.667112,280.86397117,260.33425426,260.94880605,107234.38267592,27982684.12638382
2015-8-9,260.86793061,266.88739794,260.2611442,265.13006054,80132.16613036,21245446.05695588
2015-9-1,231.33208503,232.42088771,227.17808741,227.80501238,87553.39606662,19945102.47516504
2015-9-10,239.5322557,241.56253639,237.02344675,239.4942666,84860.17687696,20323525.82511123
2015-9-11,239.5857845,242.52490335,239.5857845,241.65228224,68044.67164428,16443150.19696079
2015-9-12,241.78009218,242.00547537,235.914411,236.06588934,71664.36423838,16917511.8776528
2015-9-13,236.20964213,236.81113453,229.88422814,231.25789563,75255.15837326,17403349.56097442
2015-9-14,231.14765047,232.69675404,228.79666265,231.41077774,82369.31797392,19061147.93405396
2015-9-15,231.33498292,232.79603527,230.71009641,231.30974018,77661.58296635,17963880.57816528
2015-9-16,231.34424385,232.51945855,228.80606843,230.11180291,77750.83678558,17891385.23045372
2015-9-17,230.35648448,235.59808584,229.84282629,234.13442978,81117.33031761,18992359.879556
2015-9-18,234.16810767,235.61866189,233.33611374,234.14510594,79969.51489491,18724470.53739177
2015-9-19,234.25268371,234.67643146,232.99147517,232.99147517,48557.32948223,11313443.8264418
2015-9-2,227.78089903,231.18481841,226.87855773,230.79886509,82662.79613042,19078479.53226224
2015-9-20,233.11559649,233.83939325,231.46057238,231.88132425,57318.42065665,13291071.28561339
2015-9-21,231.88289005,231.9727155,227.34208371,227.78870494,79652.47921645,18143935.0859176
2015-9-22,227.97220822,233.56790075,226.46276735,231.78849619,104565.54484302,24237090.3928979
2015-9-23,231.98290851,233.06104832,231.2078318,231.76597482,71472.57281411,16564910.51083085
2015-9-24,232.07656695,236.55430541,232.04349579,235.34532174,102711.27956263,24172619.13467668
2015-9-25,235.42156505,238.38483038,234.69950845,236.48565049,88910.05668987,21025952.59142682
2015-9-26,236.47579825,236.81732547,235.02401339,235.98783426,53891.96140257,12717847.25539768
2015-9-27,235.87428012,236.19454895,233.57605792,233.82219838,53617.88309125,12537051.29664552
2015-9-28,234.04899236,240.92471938,233.67294348,240.66192146,96393.89593204,23198340.21157196
2015-9-29,240.75198556,241.82527653,237.79985659,238.13811604,91907.53440333,21886687.09233919
2015-9-3,230.82373439,231.5543627,227.89244219,228.33892274,74786.50210255,17076669.32532671
2015-9-30,237.97533056,239.27046867,236.91184949,237.21939661,74166.12800932,17593644.13501208
2015-9-4,228.5978936,232.03139257,228.4160517,231.65816717,85286.70588156,19757361.9681057
2015-9-5,231.64658448,237.19213645,230.94949456,236.28624051,74928.26423168,17704517.86356753
2015-9-6,236.23875622,244.40030859,236.06638916,240.55394194,95767.69848214,23037297.38073322
2015-9-7,240.35214288,242.48041692,239.1900091,240.56934535,75913.66415872,18262500.49014238
2015-9-8,240.56232845,246.20427402,240.12822061,244.4994253,99929.24935842,24432644.03908256
2015-9-9,244.48029781,245.47790825,239.0038873,239.37057685,93819.47711545,22457622.35709705
2016-1-1,430.80166813,436.30978823,428.96518743,434.76396618,50812.94943592,22091639.43030284
2016-1-10,449.66904428,450.18386927,442.28811502,449.12923956,49198.6142767,22096536.21773024
2016-1-11,449.51929773,451.69221659,444.57630325,449.27880295,61137.42811592,27467750.51948568
2016-1-12,449.33231914,449.60477315,436.41200245,436.41200245,199767.69294326,87181018.90158135
2016-1-13,433.94457693,436.0805755,422.35526662,432.42949106,332659.72682932,143851876.3682734
2016-1-14,432.72533308,434.44808755,429.40327606,430.95100014,65439.15540122,28201069.46829158
2016-1-15,431.48252376,431.48252376,364.9927411,365.20725091,325409.8779839,118842046.95708837
2016-1-16,359.36394378,390.23242689,354.93803821,388.01328638,233506.45352466,90603606.4238249
2016-1-17,387.74302548,390.53298284,379.43908271,382.36250531,76267.16971067,29161706.08337758
2016-1-18,381.75847076,387.9290297,376.36167961,386.83552066,87401.00390116,33809812.85035526
2016-1-19,387.14686934,387.6654042,378.78762495,380.57969277,82641.74861863,31451771.29887814
2016-1-2,434.83232459,436.41350651,431.84182908,434.56570972,37488.19194877,16291082.74022984
2016-1-20,380.43359008,424.89785655,377.41114957,420.90587695,222835.46445599,93792756.58245283
2016-1-21,419.61596236,422.8843066,406.56023882,410.69791375,115340.6766262,47370175.2603949
2016-1-22,411.48921351,411.48921351,376.63105268,382.59151015,176575.91832705,67556447.24877241
2016-1-23,383.04806627,394.68166148,382.3808946,388.14305185,79809.60408597,30977543.29724511
2016-1-24,387.87152309,405.73851673,387.87152309,403.30277865,73389.8362205,29598324.87209438
2016-1-25,403.20946585,403.20946585,389.14100268,392.64718207,81115.76784915,31849877.66779444
2016-1-26,392.60873013,399.03957181,391.48591126,393.74689181,67329.25696856,26510685.6593754
2016-1-27,393.59840987,398.47657773,392.80696409,397.01630643,53533.71487839,21253757.75064602
2016-1-28,397.31819862,397.66973806,380.37793763,380.91558426,90879.99845642,34617607.70950777
2016-1-29,381.15204422,384.75372894,365.26923807,379.63166771,156126.1646273,59270436.25004561
2016-1-3,434.49491084,434.95437842,425.33388105,430.34667771,59068.92321204,25420114.86002154
2016-1-30,379.08983472,381.94211052,377.03908615,379.26204084,41419.74068541,15708935.38337827
2016-1-31,379.23853922,382.67045675,366.96116334,368.61977926,51382.07347886,18940448.58367142
2016-1-4,430.388844,435.78882974,429.33566022,434.66552414,58779.36300359,25549362.62867456
2016-1-5,434.59167398,435.80709125,431.07436437,433.57528294,49571.7721252,21493095.1250719
2016-1-6,433.5301325,433.5301325,427.69537174,431.39867764,50553.48643798,21808707.19936794
2016-1-7,431.18169665,460.02823686,430.75630079,459.39446166,148140.06770233,68054726.65303719
2016-1-8,458.61521565,462.5589872,448.3876973,454.04440651,90352.25227775,41023934.76201948
2016-1-9,454.17027069,455.35302636,448.30248561,449.26135089,44057.68743314,19793416.17334168
2016-10-1,608.60404016,614.25984298,608.60404016,612.81357895,26156.94301377,16029329.86253826
2016-10-10,616.10504447,618.36259429,615.27921821,617.69930021,35196.90287625,21741102.27613186
2016-10-11,618.38033267,642.28893532,617.18011416,640.68540843,69684.01384697,44645530.87240889
2016-10-12,640.64164452,640.94175239,635.3351016,636.50651991,36367.60720387,23148219.09887137
2016-10-13,636.42631624,639.2903772,635.07479904,635.89551207,35337.22205883,22470780.91636916
2016-10-14,636.31636676,640.78048355,635.64588092,639.28315136,38431.25149378,24568451.56567709
2016-10-15,639.48205036,641.00831166,636.963272,638.0531846,18726.0591225,11948221.65811584
2016-10-16,637.9259265,642.23825342,637.68220893,641.04585395,20619.92476943,13218317.28220128
2016-10-17,641.11373441,641.67778978,637.78255555,638.17589877,34827.46970529,22226051.78122837
2016-10-18,638.17739289,638.79149617,634.39268137,636.66017244,32142.8274864,20464058.09009916
2016-10-19,636.63450024,637.77721399,626.40367164,629.74119661,45174.61217386,28448314.32698034
2016-10-2,612.80878169,613.48972362,608.41388405,610.39144448,23176.81391344,14146928.92311846
2016-10-20,629.58842225,630.91162456,627.30836958,629.72246902,32859.36259197,20692278.94168533
2016-10-21,629.37249466,633.6225505,629.05409528,632.3836897,40590.51342404,25668778.64585563
2016-10-22,632.51889009,657.51517664,631.55358101,655.88156904,53859.6066187,35325523.29704954
2016-10-23,657.07480373,660.28506668,652.6271597,655.78210235,33107.6742286,21711420.20942104
2016-10-24,655.4048732,655.91699672,650.84042416,651.69166743,46385.04560754,30228747.71600302
2016-10-25,652.1781782,662.310934,651.90819603,655.75941671,53404.5876456,35020561.2440891
2016-10-26,655.72547193,679.51810028,655.72547193,676.27904203,61924.75958449,41878417.08986851
2016-10-27,676.68748761,686.68102452,675.68796837,685.72392748,59175.43926937,40578014.62638438
2016-10-28,686.03081522,689.27557613,682.29619497,689.09737605,52279.14858345,36025424.11085932
2016-10-29,688.77377673,720.88250655,688.42633257,715.19571448,71596.68608242,51205643.05744179
2016-10-3,610.23675293,611.72240875,609.71343535,611.48942698,30361.71939017,18565870.39212816
2016-10-30,714.22003636,714.4688819,696.89862798,700.74816416,55549.92050605,38926504.81366264
2016-10-31,700.636904,706.00223558,687.61323136,698.57993169,54077.12946604,37777197.40853195
2016-10-4,611.29852602,611.45732038,608.42586166,609.21586589,33968.51872,20694160.54514309
2016-10-5,609.20035376,612.8595305,608.70320677,611.29158191,34066.41504715,20824512.7440426
2016-10-6,611.18161635,612.10107557,610.24761562,610.70542214,26791.24950321,16361561.33750396
2016-10-7,610.71740916,617.11049829,610.13566235,616.37781144,49411.66985706,30456256.92591182
2016-10-8,616.33593991,618.54253384,616.20189221,617.91544563,20272.84868686,12526906.3306147
2016-10-9,617.92471936,618.02250241,615.18732229,615.71979219,19228.51555259,11839377.60017038
2016-11-1,698.02210176,735.32326043,698.02210176,729.27055748,86549.70074404,63118148.51101369
2016-11-10,722.42798873,722.82671534,710.86897378,715.67318142,46297.31274927,33133745.10631342
2016-11-11,714.89750074,718.11370442,713.71943526,716.4639167,38057.6909631,27266962.3279115
2016-11-12,716.34218452,716.90261329,704.04576113,705.66927074,36740.28210752,25926488.08163146
2016-11-13,705.52422409,705.73755704,687.86097628,701.30768527,53055.43991614,37208187.75844813
2016-11-14,702.0389678,707.40540013,699.22146334,706.23606383,50959.55074402,35989472.5320174
2016-11-15,705.90387445,716.32009348,705.2158171,711.9785458,57287.83830145,40787711.80604582
2016-11-16,711.36434859,745.72999949,709.05174503,744.09300574,103182.9441085,76777707.02291508
2016-11-17,744.37575355,754.00256905,738.08369643,739.37460665,88335.58335939,65313087.19970369
2016-11-18,738.96697896,753.10328996,735.78851256,751.03518358,56580.56530242,42493995.24893706
2016-11-19,751.01395578,756.10758216,743.45032307,751.11514134,37230.66131187,27964513.43339198
2016-11-2,730.08961287,741.46436653,721.82753757,741.46436653,56756.42130449,42082863.9691596
2016-11-20,751.4203205,755.52174887,716.82390546,731.10498229,62679.4520559,45825259.68544552
2016-11-21,730.67867407,740.40745552,730.67867407,739.58649753,47729.29979814,35299945.66718295
2016-11-22,739.13919038,754.46536727,736.25140308,751.24299569,58204.24015262,43725527.73395414
2016-11-23,750.8721857,751.72361691,737.93899801,744.35510156,52908.32400702,39382580.88985524
2016-11-24,744.20785982,746.42164262,732.69278114,738.6540239,52630.56404276,38875777.91008018
2016-11-25,738.96592014,741.90869446,733.58031711,741.90869446,42319.29439721,31397052.45685352
2016-11-26,741.08207867,742.00410201,729.4952109,735.60377479,35297.45863493,25964943.81239341
2016-11-27,735.294925,739.28658318,730.73115592,732.94039774,32107.52699102,23532903.60321754
2016-11-28,732.98112893,738.44533399,732.26668258,735.85597659,45865.31470034,33750265.94020426
2016-11-29,735.90032281,736.82797182,733.73924535,734.53682558,42973.82088472,31565853.97575602
2016-11-3,742.15113008,744.74293824,677.89903971,688.08174565,121561.18709615,83644033.81992304
2016-11-30,734.72296581,745.0218984,734.13063036,743.26354799,51758.76472964,38470403.11247401
2016-11-4,689.16203445,706.47007533,684.92866889,701.93485117,70200.43843847,49276134.3076317
2016-11-5,702.24148939,706.56287177,697.33975148,702.8153119,33563.15307172,23588697.89434684
2016-11-6,703.30681346,715.37667081,699.58569722,711.09143339,37489.96773636,26658794.89555972
2016-11-7,710.65137076,710.65137076,700.53645913,704.57809091,39635.84379445,27926547.1522459
2016-11-8,704.72998284,712.74600062,702.60639396,709.70742105,51085.35690443,36255656.9021007
2016-11-9,709.88398708,737.99902596,708.81535786,722.71255143,85603.86590195,61866988.33789615
2016-12-1,742.95797707,755.65639075,742.8771609,754.26999999,62017.7122597,46778099.82538859
2016-12-10,769.89648148,774.72388204,769.70760977,772.19662653,28453.53943199,21971727.16209444
2016-12-11,771.89863819,771.96065164,763.32911335,768.3422433,29658.75080811,22788071.12928852
2016-12-12,768.00625344,779.2087913,768.00625344,777.44262872,41988.69077725,32643798.1343001
2016-12-13,777.46342729,786.55242871,771.36136311,777.48027661,48588.61085363,37776686.60680836
2016-12-14,775.09866412,778.38938018,772.12469894,774.83075283,40367.36561027,31277876.28539278
2016-12-15,774.78511995,776.91654901,773.45593505,775.66130266,43964.2443331,34101363.02970108
2016-12-16,775.20374873,780.48894226,774.37359643,780.22784242,42473.31236782,33138860.8693522
2016-12-17,780.27960226,787.62375561,779.53777367,783.93959862,39714.451067,31133730.82878444
2016-12-18,784.20249604,786.95512252,783.44167977,784.61892092,28499.69179871,22361397.42555061
2016-12-19,785.15624925,789.08619612,784.65463822,787.91800419,38473.12366544,30313666.81356819
2016-12-2,754.52044648,779.30812807,754.44467051,775.57670709,82093.07371614,63669475.78731586
2016-12-20,787.42593519,797.15809438,785.88885521,796.0540267,52179.61958272,41537796.28059514
2016-12-21,795.64274529,828.42130058,794.06624598,828.42130058,96246.35261806,79732528.61215287
2016-12-22,829.55521306,868.99946359,828.10474514,857.16898901,106143.23913825,90982692.98190945
2016-12-23,857.54899686,915.68987553,856.46111672,913.79818911,141187.91995741,129017265.58128694
2016-12-24,913.83321476,915.23765251,879.71679913,890.49775036,68162.55335339,60698600.42014139
2016-12-25,890.66552621,890.75737435,851.32649152,886.78784474,67951.24455236,60258337.70424455
2016-12-26,886.68310617,904.15768992,886.68310617,896.38612084,62920.31906176,56400900.72604759
2016-12-27,898.67628039,930.98963467,894.46830915,924.94765907,74094.25198134,68533304.92061116
2016-12-28,925.04784066,970.24294125,925.04784066,970.24294125,103769.47655277,100681602.14286372
2016-12-29,969.66660706,973.27925476,947.88224079,966.2053323,82863.74816047,80063395.32705547
2016-12-3,775.73697478,788.90589488,755.97357527,771.32722315,51715.71424713,39889738.26353881
2016-12-30,965.07612484,965.07612484,927.04666325,954.44416668,96801.88881471,92391998.10309282
2016-12-31,954.28368962,956.35677767,941.39082342,955.21282783,43986.72171955,42016680.8407768
2016-12-4,771.47979512,772.08250648,763.60457577,767.76825208,32333.05457273,24824292.79386966
2016-12-5,767.45970513,768.74964398,752.64927543,757.45795274,67997.83144882,51505498.19984997
2016-12-6,756.95317259,763.44945704,756.49797013,759.313949,49535.19414108,37612763.87793822
2016-12-7,759.33158247,768.33745882,755.11902055,764.39711842,54869.01965346,41941720.51355912
2016-12-8,764.14457179,770.92651532,762.26725454,766.6366043,42528.06052058,32603567.90476454
2016-12-9,766.69148457,771.38642989,765.67127667,770.16161066,35525.1367581,27360096.54448971
2016-2-1,369.0267218,379.30806483,368.09990563,373.49861872,85289.55715805,31855531.79000702
2016-2-10,376.43851337,386.28789428,376.26485345,382.49937232,110596.26639152,42303002.47578628
2016-2-11,382.65324364,384.10077569,376.51694224,380.44819584,81819.81542994,31128201.16398211
2016-2-12,380.62805413,387.60723892,380.57193376,386.09892498,68590.36065213,26482664.51203364
2016-2-13,386.51474488,393.11443229,386.43954611,393.11443229,60113.91606962,23631647.98870168
2016-2-14,395.03768389,407.67416115,395.03768389,407.67416115,106374.15925227,43365996.14080972
2016-2-15,408.22793858,411.32999646,397.77903718,400.87285282,106921.43161684,42861899.32020054
2016-2-16,401.26856676,409.09672034,401.26856676,408.6211278,91418.88111806,37355686.3049876
2016-2-17,408.94623195,421.86568164,407.7491393,416.8963511,114378.96066486,47684171.34344556
2016-2-18,417.16725303,426.40374051,416.31259799,422.84699796,98622.67811248,41702303.3709242
2016-2-19,423.08493735,424.78236159,418.13827777,421.98959918,72975.99344289,30795110.22250974
2016-2-2,373.33508007,378.13071985,373.33508007,375.95422831,61982.71532615,23302663.90871471
2016-2-20,422.38915144,443.38910436,422.38915144,436.98595206,141996.98371192,62050687.11707649
2016-2-21,437.89301857,449.13290441,429.33783536,439.50544741,129759.63598431,57030066.86879741
2016-2-22,439.9312336,440.71365932,433.65503667,439.40559929,111067.53809818,48803698.13975553
2016-2-23,440.60216208,443.03543667,417.93565333,421.44388706,115805.17589228,48805383.46982265
2016-2-24,421.69428198,426.77941935,414.74118656,425.68091967,85326.68996129,36321943.85471834
2016-2-25,425.92656392,428.88059944,420.88383674,425.45062698,72138.02826123,30691169.3531207
2016-2-26,425.52840822,432.44852445,422.53140061,432.44852445,73447.58075046,31762297.92018999
2016-2-27,434.27694001,434.50667274,427.7962062,428.7653481,414685.30530718,177802689.2825539
2016-2-28,434.43737518,435.4798397,424.65689012,429.78817507,315913.73048642,135775985.70469192
2016-2-29,434.30141662,439.40605968,428.95207976,436.97676383,957152.47872048,418253392.6433344
2016-2-3,376.12187656,377.07515135,368.23308829,370.50511174,77686.26917721,28783159.84181352
2016-2-4,370.77730101,392.31094865,370.52617459,390.10311631,127444.46793402,49716484.09743483
2016-2-5,390.34455937,391.8954232,386.51754752,387.2173226,74754.45215635,28946218.81631284
2016-2-6,387.77482897,387.77482897,372.45069713,376.59419682,91215.75880171,34351325.4234769
2016-2-7,376.78138701,381.46474071,375.34542234,376.90790193,49970.42542338,18834248.20503012
2016-2-8,377.18713836,380.41714628,373.2732776,373.53523542,72184.7967496,26963565.04796596
2016-2-9,373.40546316,378.65322401,373.40546316,376.10552451,66907.56746269,25164305.75400049
2016-3-1,438.06280996,440.20781039,431.51047483,435.49478356,87285.28055818,38012284.36488726
2016-3-10,414.8892007,417.84092354,413.45464686,417.75042584,72667.7652143,30356989.86329221
2016-3-11,417.88903651,424.27566174,417.60129033,421.73758308,76649.14785454,32325826.36158596
2016-3-12,421.90332484,422.81007007,410.73765838,411.65016375,74442.30248004,30644186.00581764
2016-3-13,411.79134545,417.55400409,411.79134545,413.39882675,48755.49456857,20155464.25234721
2016-3-14,413.85943938,417.11009145,413.85943938,417.11009145,63514.17408794,26492402.96237334
2016-3-15,417.357503,419.8810598,416.46076962,417.68816991,62594.66112499,26145049.45139564
2016-3-16,418.13878564,420.31837203,417.35286564,418.77870502,60535.9444327,25351164.41698664
2016-3-17,419.03708259,422.36302861,418.93783005,421.30801143,56814.84200289,23936548.1041643
2016-3-18,421.70774148,421.79584875,406.25683417,410.13995322,83976.38750379,34442071.6425643
2016-3-19,409.75259836,412.31437201,407.50622318,410.7929511,49676.43086204,20406727.63374845
2016-3-2,435.90614634,436.87680933,424.23466276,424.23466276,78144.23670496,33151493.9051899
2016-3-20,411.49694519,414.74455338,411.34487899,413.42204567,42185.06737376,17440236.85031097
2016-3-21,413.96644535,413.96644535,409.43545103,413.86937646,56604.23534016,23426759.58520006
2016-3-22,414.4626077,421.63118878,413.89113293,419.03015996,64585.90563143,27063442.36807622
2016-3-23,419.42609416,420.60025293,418.59335745,419.27395253,54258.19878343,22749049.46135206
2016-3-24,419.59356926,422.24781617,416.89660367,416.92684887,53011.09980941,22101750.79881434
2016-3-25,417.19946863,424.66999505,416.11265917,418.14774481,47204.43286024,19738427.14533904
2016-3-26,418.73736395,423.96800868,416.86353314,418.32532983,39478.49842361,16514855.87431837
2016-3-27,418.83769404,428.11757343,418.39464359,426.10113068,74836.19884641,31887788.9440178
2016-3-28,426.24469584,426.24469584,422.66262173,423.9966488,58718.80078099,24896574.75250058
2016-3-29,424.44430428,426.43991401,412.52213251,416.85311146,86717.38918186,36148413.49801026
2016-3-3,424.15985907,425.76644617,418.18421496,420.641193,99191.36645733,41723974.72195064
2016-3-30,416.96918378,416.96918378,412.27105176,414.17258899,58699.91059985,24311893.94642122
2016-3-31,414.52560799,418.50946887,414.52560799,417.18115257,57898.31599135,24154086.19700971
2016-3-4,421.1115471,424.54628308,409.42493963,409.95449994,95109.00959096,38990366.46697393
2016-3-5,410.09094878,410.65929928,392.00218287,399.16006864,151155.88346627,60335392.81948932
2016-3-6,399.1641921,411.61164697,393.96393025,406.77454597,76452.53856074,31098946.66110116
2016-3-7,407.00998581,415.82700075,405.50704895,413.99492128,80909.72206708,33496214.01784294
2016-3-8,414.72881879,417.49555938,412.95803171,413.90614525,67306.77539381,27858687.95242043
2016-3-9,414.00580712,416.17744943,411.49986295,414.28687081,64021.8345645,26523405.5052287
2016-4-1,417.23253993,418.14540072,416.45624978,417.93914033,51307.64649024,21443473.66634974
2016-4-10,419.89530851,423.49705251,419.71690388,421.75687808,34637.89916078,14608772.21320777
2016-4-11,422.32903386,423.99711821,420.87406281,423.96967656,51816.86395194,21968779.05006662
2016-4-12,424.5635138,428.61650162,424.5635138,426.38194943,78844.59510408,33617912.16219862
2016-4-13,426.36429428,427.58181942,424.76837352,425.3194651,56300.45362017,23945678.81867216
2016-4-14,425.79609405,427.24160955,425.6559146,426.24657343,47352.84986634,20183989.99778544
2016-4-15,426.81751839,431.44437602,426.81751839,431.17735356,72608.3250293,31307065.4328624
2016-4-16,431.33178127,434.97138568,430.78685376,432.05485403,43927.58448245,18979126.10127616
2016-4-17,432.44549479,433.32758414,427.86139767,428.48674961,40137.09671408,17198214.10960524
2016-4-18,428.97092655,431.34837519,428.27119029,430.53545163,56758.65433223,24436612.87705926
2016-4-19,430.88721365,437.11932196,430.57213883,436.71908415,63412.2514867,27693340.39347229
2016-4-2,418.61116001,422.575781,418.45161781,420.2814635,42416.14374398,17826718.96861482
2016-4-20,436.87221423,443.94162812,435.80099192,442.4163751,98498.78239982,43577474.26152005
2016-4-21,442.56552918,452.04124291,442.17746004,450.70713967,84107.74765455,37907962.36945722
2016-4-22,451.400043,451.60249377,445.61215692,447.29041027,70411.03221756,31494179.48803894
2016-4-23,447.2649421,452.75376054,446.47847327,452.51109094,55822.4033231,25260256.62654443
2016-4-24,453.13962247,461.50972638,450.93900023,460.21926494,92128.90441264,42399496.66826988
2016-4-25,460.22627924,467.84214933,455.21551254,462.95318241,114095.17051796,52820722.28851414
2016-4-26,461.75962174,469.64275948,461.75962174,467.74606019,94361.13766355,44137050.3771607
2016-4-27,467.9406166,468.76789793,444.80772741,444.80772741,118688.78596861,52793689.15549386
2016-4-28,445.85083738,450.07509562,437.56429474,449.35735116,105272.56436349,47305000.6720552
2016-4-29,449.66590321,456.36722672,446.93277492,455.80933,62727.47173973,28591766.86652169
2016-4-3,420.97260901,421.96193829,419.38392659,420.64712077,35600.27508681,14975153.21377081
2016-4-30,456.25801765,456.60590611,448.79730881,449.92122464,52048.24987006,23417612.32177588
2016-4-4,421.53714634,421.79845318,418.38995161,420.94956749,48288.41472599,20326987.2938517
2016-4-5,421.29612303,425.19087054,420.87791727,423.86656345,52955.11114789,22445900.97961916
2016-4-6,424.17125649,425.1519149,423.01428174,423.73690062,48335.04739294,20481343.17380382
2016-4-7,423.9838111,424.23776921,421.50695385,422.44243197,54695.34044208,23105632.6335596
2016-4-8,422.95702893,425.86387209,418.95463414,419.4147929,63283.11699507,26541875.40837238
2016-4-9,419.61562135,420.52538228,415.02964473,419.58180096,41763.23551794,17523093.57272655
2016-5-1,449.85347502,454.58672925,449.27590259,452.54933615,33164.20148749,15008437.36697344
2016-5-10,467.60975323,469.21113574,450.95385295,452.08234833,75840.11602547,34285977.7502588
2016-5-11,452.10815225,457.0682056,452.10815225,454.49600219,53235.07831062,24195130.26823898
2016-5-12,454.55068966,456.54818834,451.19319459,456.4771335,59321.00931552,27078684.28888538
2016-5-13,456.51934743,458.67836386,455.44440734,457.29371542,43015.89954501,19670900.52491685
2016-5-14,457.50168703,459.66217709,457.1345991,458.57913201,27567.88148855,12642055.16447157
2016-5-15,459.14827449,462.62043825,458.74456245,460.36528957,26866.11832718,12368228.3433379
2016-5-16,460.69899293,461.37028828,453.99981735,456.19153403,46716.89682288,21311852.82671986
2016-5-17,456.00108336,458.53528453,455.49534394,455.97636886,44095.88475192,20106681.41091864
2016-5-18,455.93388223,459.31274491,455.6774809,457.11596698,41747.31234196,19083363.0498139
2016-5-19,457.25183848,458.28546936,438.40491105,438.40491105,78088.86037797,34234539.8876276
2016-5-2,453.40679004,454.00295203,441.14257493,445.06394618,89017.07807336,39618292.04430037
2016-5-20,438.47000216,446.49391567,438.47000216,444.80152399,57601.57756875,25621269.48704939
2016-5-21,444.9124734,447.72624406,443.49710578,445.38665529,29901.91064554,13317911.96926361
2016-5-22,445.760459,447.42724627,440.52912876,441.13496041,34888.95830281,15390739.23950372
2016-5-23,441.40729134,446.44776007,440.96019107,446.24983855,44802.67420497,19993186.13060645
2016-5-24,446.37596581,451.988072,446.27133838,448.61707274,41130.03648521,18451636.56970194
2016-5-25,448.58118614,454.00952933,448.58118614,452.05320182,44838.50073605,20269387.8226969
2016-5-26,452.19894301,457.33058669,450.35836188,455.87322156,44141.48512895,20122921.03033589
2016-5-27,455.92305987,479.82837629,455.92305987,473.23877545,158450.89546684,74985107.73935845
2016-5-28,473.15174975,533.11098095,472.388424,528.03157868,177495.924881,93723453.4249944
2016-5-29,525.24941714,554.46642392,509.74380586,524.69482116,174271.31681177,91439257.40762392
2016-5-3,445.2269764,451.97478815,442.94498004,451.18559714,64004.19120786,28877769.22976308
2016-5-30,526.44202119,544.18342405,521.56175188,533.88796443,90605.17805807,48373014.08041077
2016-5-31,533.96193927,547.25179229,521.05199476,531.21084087,130554.12789077,69351768.05630024
2016-5-4,451.19408282,451.44229134,446.49107723,447.92473172,51156.94163623,22914459.35792746
2016-5-5,448.09280907,449.86385287,447.68780637,449.31897195,52174.48407416,23442985.54606684
2016-5-6,449.41291704,462.08923548,449.01125377,460.44456061,83975.15053405,38665901.28957823
2016-5-7,460.48586667,462.44581868,458.79417891,460.69087346,38120.68809287,17561853.09422234
2016-5-8,460.97870851,462.91743842,459.46939673,461.05053177,34629.96927388,15966165.74887134
2016-5-9,460.85754565,470.56394729,459.53117446,467.24195148,59460.30869356,27782350.66950018
2016-6-1,530.98031272,544.9397698,526.43161842,538.35913661,85399.07091165,45975370.08310709
2016-6-10,577.06345936,581.83692267,575.85161009,580.42603571,54626.44692329,31706612.03245658
2016-6-11,580.85412063,610.0495027,580.54232619,610.0495027,64116.88814579,39114475.72791195
2016-6-12,612.11835659,683.687916,608.01575851,670.21581952,238346.85545444,159743833.05825818
2016-6-13,671.51716125,716.04935533,661.29235251,703.75649647,242642.39189973,170761159.61727896
2016-6-14,704.0956104,704.0956104,663.54109174,685.36555095,149284.26979093,102314295.81286244
2016-6-15,685.81998911,696.86916607,672.62242455,695.23229251,88035.11278388,61204853.28245602
2016-6-16,695.8910377,773.29428402,695.8910377,766.33167213,260049.43758123,199284120.33879355
2016-6-17,767.11588789,775.03324289,713.04135779,748.27168931,230539.98233381,172506542.03469628
2016-6-18,747.09344971,782.31727959,726.64586866,756.05100183,127451.18097861,96359593.06377652
2016-6-19,756.22973804,767.61444361,743.30531646,764.62062195,69069.03233563,52811606.46165556
2016-6-2,537.45471272,542.12422223,535.5317734,539.49003152,64976.38474029,35054111.8515607
2016-6-20,764.8555862,764.8555862,728.64289338,737.22057818,125795.96749549,92739375.88959911
2016-6-21,735.85115252,735.85115252,635.71965248,665.75888275,271934.03824185,181042501.48097223
2016-6-22,665.97220218,678.34700428,587.82164291,591.10769438,224136.50154328,132488810.65383016
2016-6-23,599.05333114,629.97126566,554.11079767,623.25591197,302590.6152046,188591389.83199087
2016-6-24,623.16682144,678.01446143,623.16682144,663.57535579,230769.63963776,153133045.7283308
2016-6-25,663.99815658,692.10791875,644.76133775,664.92262404,123061.9997742,81826707.80926685
2016-6-26,664.31234583,666.11742735,615.11700789,628.47202166,111516.04912228,70084716.83970922
2016-6-27,628.08884947,652.1076721,618.63176841,652.1076721,128236.26669152,83623853.35044171
2016-6-28,658.52254167,660.54944715,639.23991484,646.78344974,106392.35563867,68812814.80635144
2016-6-29,646.55473447,646.55473447,626.08865873,639.81147302,133243.90851922,85250981.38053402
2016-6-3,539.4760564,575.83813552,538.82066609,570.10973083,125192.04512702,71373203.14925714
2016-6-30,640.09987748,674.54974188,635.97271005,674.17298004,124387.44179192,83858652.31245965
2016-6-4,570.30701896,592.29382763,564.82452696,573.78839607,98830.76814315,56707947.93555213
2016-6-5,573.8690675,585.01970024,569.69848235,576.09105334,72938.8384005,42019412.24381972
2016-6-6,575.65388734,587.52170427,575.47106178,587.03329301,73863.36770144,43360255.97452432
